RecNo.,Time,Pressure1,Pressure2,Temp.1,Temp.2,Temp. 3,Temp. 4
No.   ,sec,kgf/§²,kgf/§²,¡É,¡É,¡É,¡É
       540,     32400,     32.02,      0.00,     35.70,      0.00,      0.00,      0.00
       541,     32460,     32.02,      0.00,     35.70,      0.00,      0.00,      0.00
       542,     32520,     32.01,      0.00,     35.20,      0.00,      0.00,      0.00
       543,     32580,     32.00,      0.00,     35.20,      0.00,      0.00,      0.00
       544,     32640,     32.00,      0.00,     35.50,      0.00,      0.00,      0.00
       545,     32700,     31.99,      0.00,     35.50,      0.00,      0.00,      0.00
       546,     32760,     31.98,      0.00,     35.30,      0.00,      0.00,      0.00
       547,     32820,     31.98,      0.00,     34.70,      0.00,      0.00,      0.00
       548,     32880,     31.98,      0.00,     34.90,      0.00,      0.00,      0.00
       549,     32940,     31.95,      0.00,     34.80,      0.00,      0.00,      0.00
       550,     33000,     31.96,      0.00,     34.20,      0.00,      0.00,      0.00
       551,     33060,     31.95,      0.00,     33.80,      0.00,      0.00,      0.00
       552,     33120,     31.95,      0.00,     33.70,      0.00,      0.00,      0.00
       553,     33180,     31.93,      0.00,     33.30,      0.00,      0.00,      0.00
       554,     33240,     31.94,      0.00,     32.80,      0.00,      0.00,      0.00
       555,     33300,     31.93,      0.00,     32.10,      0.00,      0.00,      0.00
       556,     33360,     31.92,      0.00,     31.90,      0.00,      0.00,      0.00
       557,     33420,     31.92,      0.00,     32.40,      0.00,      0.00,      0.00
       558,     33480,     31.91,      0.00,     32.40,      0.00,      0.00,      0.00
       559,     33540,     31.89,      0.00,     31.80,      0.00,      0.00,      0.00
       560,     33600,     31.90,      0.00,     31.60,      0.00,      0.00,      0.00
       561,     33660,     31.89,      0.00,     32.10,      0.00,      0.00,      0.00
       562,     33720,     31.88,      0.00,     32.30,      0.00,      0.00,      0.00
       563,     33780,     31.89,      0.00,     32.50,      0.00,      0.00,      0.00
       564,     33840,     31.89,      0.00,     32.20,      0.00,      0.00,      0.00
       565,     33900,     31.87,      0.00,     32.00,      0.00,      0.00,      0.00
       566,     33960,     31.86,      0.00,     31.80,      0.00,      0.00,      0.00
       567,     34020,     31.85,      0.00,     31.90,      0.00,      0.00,      0.00
       568,     34080,     31.85,      0.00,     31.30,      0.00,      0.00,      0.00
       569,     34140,     31.85,      0.00,     30.40,      0.00,      0.00,      0.00
       570,     34200,     31.85,      0.00,     30.00,      0.00,      0.00,      0.00
       571,     34260,     31.82,      0.00,     29.60,      0.00,      0.00,      0.00
       572,     34320,     31.82,      0.00,     29.50,      0.00,      0.00,      0.00
       573,     34380,     31.85,      0.00,     29.70,      0.00,      0.00,      0.00
       574,     34440,     31.82,      0.00,     29.10,      0.00,      0.00,      0.00
       575,     34500,     31.81,      0.00,     29.10,      0.00,      0.00,      0.00
       576,     34560,     31.86,      0.00,     28.90,      0.00,      0.00,      0.00
       577,     34620,     31.81,      0.00,     28.90,      0.00,      0.00,      0.00
       578,     34680,     31.79,      0.00,     29.10,      0.00,      0.00,      0.00
       579,     34740,     31.79,      0.00,     28.70,      0.00,      0.00,      0.00
       580,     34800,     31.78,      0.00,     28.50,      0.00,      0.00,      0.00
       581,     34860,     31.78,      0.00,     28.10,      0.00,      0.00,      0.00
       582,     34920,     31.78,      0.00,     27.90,      0.00,      0.00,      0.00
       583,     34980,     31.76,      0.00,     27.50,      0.00,      0.00,      0.00
       584,     35040,     31.75,      0.00,     27.40,      0.00,      0.00,      0.00
       585,     35100,     31.75,      0.00,     26.90,      0.00,      0.00,      0.00
       586,     35160,     31.76,      0.00,     27.10,      0.00,      0.00,      0.00
       587,     35220,     31.73,      0.00,     27.10,      0.00,      0.00,      0.00
       588,     35280,     31.73,      0.00,     26.60,      0.00,      0.00,      0.00
       589,     35340,     31.72,      0.00,     26.80,      0.00,      0.00,      0.00
       590,     35400,     31.72,      0.00,     26.10,      0.00,      0.00,      0.00
       591,     35460,     31.71,      0.00,     26.00,      0.00,      0.00,      0.00
       592,     35520,     31.72,      0.00,     26.40,      0.00,      0.00,      0.00
       593,     35580,     31.71,      0.00,     26.30,      0.00,      0.00,      0.00
       594,     35640,     31.70,      0.00,     26.20,      0.00,      0.00,      0.00
       595,     35700,     31.67,      0.00,     26.10,      0.00,      0.00,      0.00
       596,     35760,     31.69,      0.00,     25.90,      0.00,      0.00,      0.00
       597,     35820,     31.69,      0.00,     25.70,      0.00,      0.00,      0.00
       598,     35880,     31.67,      0.00,     25.20,      0.00,      0.00,      0.00
       599,     35940,     31.68,      0.00,     24.40,      0.00,      0.00,      0.00
       600,     36000,     31.66,      0.00,     23.80,      0.00,      0.00,      0.00
       601,     36060,     31.65,      0.00,     23.90,      0.00,      0.00,      0.00
       602,     36120,     31.66,      0.00,     23.70,      0.00,      0.00,      0.00
       603,     36180,     31.66,      0.00,     23.40,      0.00,      0.00,      0.00
       604,     36240,     31.63,      0.00,     22.70,      0.00,      0.00,      0.00
       605,     36300,     31.64,      0.00,     22.20,      0.00,      0.00,      0.00
       606,     36360,     31.64,      0.00,     22.20,      0.00,      0.00,      0.00
       607,     36420,     31.60,      0.00,     22.20,      0.00,      0.00,      0.00
       608,     36480,     31.62,      0.00,     22.50,      0.00,      0.00,      0.00
       609,     36540,     31.60,      0.00,     22.60,      0.00,      0.00,      0.00
       610,     36600,     31.60,      0.00,     22.60,      0.00,      0.00,      0.00
       611,     36660,     31.60,      0.00,     22.10,      0.00,      0.00,      0.00
       612,     36720,     31.61,      0.00,     21.70,      0.00,      0.00,      0.00
       613,     36780,     31.59,      0.00,     20.90,      0.00,      0.00,      0.00
       614,     36840,     31.56,      0.00,     21.00,      0.00,      0.00,      0.00
       615,     36900,     31.57,      0.00,     21.30,      0.00,      0.00,      0.00
       616,     36960,     31.57,      0.00,     21.40,      0.00,      0.00,      0.00
       617,     37020,     31.56,      0.00,     20.70,      0.00,      0.00,      0.00
       618,     37080,     31.56,      0.00,     20.10,      0.00,      0.00,      0.00
       619,     37140,     31.56,      0.00,     20.30,      0.00,      0.00,      0.00
       620,     37200,     31.56,      0.00,     20.30,      0.00,      0.00,      0.00
       621,     37260,     31.53,      0.00,     20.20,      0.00,      0.00,      0.00
       622,     37320,     31.53,      0.00,     20.40,      0.00,      0.00,      0.00
       623,     37380,     31.53,      0.00,     20.40,      0.00,      0.00,      0.00
       624,     37440,     31.51,      0.00,     20.20,      0.00,      0.00,      0.00
       625,     37500,     31.53,      0.00,     19.70,      0.00,      0.00,      0.00
       626,     37560,     31.50,      0.00,     18.80,      0.00,      0.00,      0.00
       627,     37620,     31.49,      0.00,     18.20,      0.00,      0.00,      0.00
       628,     37680,     31.51,      0.00,     17.90,      0.00,      0.00,      0.00
       629,     37740,     31.50,      0.00,     18.30,      0.00,      0.00,      0.00
       630,     37800,     31.49,      0.00,     17.80,      0.00,      0.00,      0.00
       631,     37860,     31.47,      0.00,     17.70,      0.00,      0.00,      0.00
       632,     37920,     31.47,      0.00,     18.00,      0.00,      0.00,      0.00
       633,     37980,     31.46,      0.00,     17.30,      0.00,      0.00,      0.00
       634,     38040,     31.46,      0.00,     16.90,      0.00,      0.00,      0.00
       635,     38100,     31.46,      0.00,     17.30,      0.00,      0.00,      0.00
       636,     38160,     31.44,      0.00,     17.50,      0.00,      0.00,      0.00
       637,     38220,     31.46,      0.00,     17.30,      0.00,      0.00,      0.00
       638,     38280,     31.44,      0.00,     17.50,      0.00,      0.00,      0.00
       639,     38340,     31.44,      0.00,     17.30,      0.00,      0.00,      0.00
       640,     38400,     31.43,      0.00,     17.20,      0.00,      0.00,      0.00
       641,     38460,     31.43,      0.00,     17.00,      0.00,      0.00,      0.00
       642,     38520,     31.43,      0.00,     16.30,      0.00,      0.00,      0.00
       643,     38580,     31.44,      0.00,     15.70,      0.00,      0.00,      0.00
       644,     38640,     31.42,      0.00,     15.20,      0.00,      0.00,      0.00
       645,     38700,     31.40,      0.00,     15.00,      0.00,      0.00,      0.00
       646,     38760,     31.40,      0.00,     15.20,      0.00,      0.00,      0.00
       647,     38820,     31.37,      0.00,     15.10,      0.00,      0.00,      0.00
       648,     38880,     31.39,      0.00,     14.20,      0.00,      0.00,      0.00
       649,     38940,     31.38,      0.00,     14.10,      0.00,      0.00,      0.00
       650,     39000,     31.36,      0.00,     24.70,      0.00,      0.00,      0.00
       651,     39060,     31.12,      0.00,     21.00,      0.00,      0.00,      0.00
       652,     39120,     30.87,      0.00,     20.10,      0.00,      0.00,      0.00
       653,     39180,     30.63,      0.00,     20.50,      0.00,      0.00,      0.00
       654,     39240,     30.38,      0.00,     20.70,      0.00,      0.00,      0.00
       655,     39300,     30.12,      0.00,     20.20,      0.00,      0.00,      0.00
       656,     39360,     29.85,      0.00,     19.70,      0.00,      0.00,      0.00
       657,     39420,     29.60,      0.00,     19.30,      0.00,      0.00,      0.00
       658,     39480,     29.38,      0.00,     18.70,      0.00,      0.00,      0.00
       659,     39540,     29.14,      0.00,     18.80,      0.00,      0.00,      0.00
       660,     39600,     28.92,      0.00,     18.40,      0.00,      0.00,      0.00
       661,     39660,     28.69,      0.00,     18.20,      0.00,      0.00,      0.00
       662,     39720,     28.48,      0.00,     18.30,      0.00,      0.00,      0.00
       663,     39780,     28.27,      0.00,     17.50,      0.00,      0.00,      0.00
       664,     39840,     28.06,      0.00,     17.10,      0.00,      0.00,      0.00
       665,     39900,     27.85,      0.00,     17.50,      0.00,      0.00,      0.00
       666,     39960,     27.66,      0.00,     16.90,      0.00,      0.00,      0.00
       667,     40020,     27.49,      0.00,     16.80,      0.00,      0.00,      0.00
       668,     40080,     27.29,      0.00,     16.70,      0.00,      0.00,      0.00
       669,     40140,     27.11,      0.00,     17.10,      0.00,      0.00,      0.00
       670,     40200,     26.93,      0.00,     17.10,      0.00,      0.00,      0.00
       671,     40260,     26.76,      0.00,     16.90,      0.00,      0.00,      0.00
       672,     40320,     26.62,      0.00,     16.10,      0.00,      0.00,      0.00
       673,     40380,     26.49,      0.00,     15.70,      0.00,      0.00,      0.00
       674,     40440,     26.35,      0.00,     15.10,      0.00,      0.00,      0.00
       675,     40500,     26.20,      0.00,     16.10,      0.00,      0.00,      0.00
       676,     40560,     26.10,      0.00,     15.10,      0.00,      0.00,      0.00
       677,     40620,     25.96,      0.00,     14.30,      0.00,      0.00,      0.00
       678,     40680,     25.88,      0.00,     14.70,      0.00,      0.00,      0.00
       679,     40740,     25.76,      0.00,     15.70,      0.00,      0.00,      0.00
       680,     40800,     25.63,      0.00,     17.40,      0.00,      0.00,      0.00
       681,     40860,     25.52,      0.00,     18.70,      0.00,      0.00,      0.00
       682,     40920,     25.40,      0.00,     18.70,      0.00,      0.00,      0.00
       683,     40980,     25.32,      0.00,     17.60,      0.00,      0.00,      0.00
       684,     41040,     25.22,      0.00,     16.80,      0.00,      0.00,      0.00
       685,     41100,     25.14,      0.00,     16.40,      0.00,      0.00,      0.00
       686,     41160,     25.04,      0.00,     15.90,      0.00,      0.00,      0.00
       687,     41220,     24.97,      0.00,     15.60,      0.00,      0.00,      0.00
       688,     41280,     24.89,      0.00,     15.10,      0.00,      0.00,      0.00
       689,     41340,     24.82,      0.00,     14.50,      0.00,      0.00,      0.00
       690,     41400,     24.73,      0.00,     13.10,      0.00,      0.00,      0.00
       691,     41460,     24.65,      0.00,     12.90,      0.00,      0.00,      0.00
       692,     41520,     24.56,      0.00,     12.80,      0.00,      0.00,      0.00
       693,     41580,     24.46,      0.00,     12.70,      0.00,      0.00,      0.00
       694,     41640,     24.40,      0.00,     12.40,      0.00,      0.00,      0.00
       695,     41700,     24.31,      0.00,     11.30,      0.00,      0.00,      0.00
       696,     41760,     24.26,      0.00,     11.30,      0.00,      0.00,      0.00
       697,     41820,     24.18,      0.00,     11.40,      0.00,      0.00,      0.00
       698,     41880,     24.13,      0.00,     11.20,      0.00,      0.00,      0.00
       699,     41940,     24.03,      0.00,     11.50,      0.00,      0.00,      0.00
       700,     42000,     23.97,      0.00,     11.50,      0.00,      0.00,      0.00
       701,     42060,     23.89,      0.00,     11.50,      0.00,      0.00,      0.00
       702,     42120,     23.84,      0.00,     11.40,      0.00,      0.00,      0.00
       703,     42180,     23.79,      0.00,     10.70,      0.00,      0.00,      0.00
       704,     42240,     23.72,      0.00,     10.10,      0.00,      0.00,      0.00
       705,     42300,     23.64,      0.00,     10.10,      0.00,      0.00,      0.00
       706,     42360,     23.59,      0.00,      9.60,      0.00,      0.00,      0.00
       707,     42420,     23.51,      0.00,      8.70,      0.00,      0.00,      0.00
       708,     42480,     23.48,      0.00,      8.30,      0.00,      0.00,      0.00
       709,     42540,     23.42,      0.00,      8.70,      0.00,      0.00,      0.00
       710,     42600,     23.38,      0.00,      8.40,      0.00,      0.00,      0.00
       711,     42660,     23.29,      0.00,      7.80,      0.00,      0.00,      0.00
       712,     42720,     23.26,      0.00,      7.90,      0.00,      0.00,      0.00
       713,     42780,     23.19,      0.00,      7.80,      0.00,      0.00,      0.00
       714,     42840,     23.15,      0.00,      7.20,      0.00,      0.00,      0.00
       715,     42900,     23.10,      0.00,      7.50,      0.00,      0.00,      0.00
       716,     42960,     23.03,      0.00,      7.10,      0.00,      0.00,      0.00
       717,     43020,     22.98,      0.00,      7.00,      0.00,      0.00,      0.00
       718,     43080,     22.93,      0.00,      6.60,      0.00,      0.00,      0.00
       719,     43140,     22.88,      0.00,      5.70,      0.00,      0.00,      0.00
       720,     43200,     22.83,      0.00,      5.30,      0.00,      0.00,      0.00
       721,     43260,     22.80,      0.00,      5.70,      0.00,      0.00,      0.00
       722,     43320,     22.76,      0.00,      5.50,      0.00,      0.00,      0.00
       723,     43380,     22.71,      0.00,      5.90,      0.00,      0.00,      0.00
       724,     43440,     22.68,      0.00,      5.50,      0.00,      0.00,      0.00
       725,     43500,     22.62,      0.00,      5.50,      0.00,      0.00,      0.00
       726,     43560,     22.58,      0.00,      6.10,      0.00,      0.00,      0.00
       727,     43620,     22.54,      0.00,      6.00,      0.00,      0.00,      0.00
       728,     43680,     22.48,      0.00,      5.70,      0.00,      0.00,      0.00
       729,     43740,     22.44,      0.00,      5.90,      0.00,      0.00,      0.00
       730,     43800,     22.44,      0.00,      4.30,      0.00,      0.00,      0.00
       731,     43860,     22.37,      0.00,      4.10,      0.00,      0.00,      0.00
       732,     43920,     22.38,      0.00,      3.70,      0.00,      0.00,      0.00
       733,     43980,     22.34,      0.00,      3.30,      0.00,      0.00,      0.00
       734,     44040,     22.31,      0.00,      2.30,      0.00,      0.00,      0.00
       735,     44100,     22.27,      0.00,      3.90,      0.00,      0.00,      0.00
       736,     44160,     22.22,      0.00,      3.70,      0.00,      0.00,      0.00
       737,     44220,     22.21,      0.00,      3.40,      0.00,      0.00,      0.00
       738,     44280,     22.18,      0.00,      3.20,      0.00,      0.00,      0.00
       739,     44340,     22.16,      0.00,      3.50,      0.00,      0.00,      0.00
       740,     44400,     22.14,      0.00,      3.20,      0.00,      0.00,      0.00
       741,     44460,     22.10,      0.00,      3.00,      0.00,      0.00,      0.00
       742,     44520,     22.10,      0.00,      2.60,      0.00,      0.00,      0.00
       743,     44580,     22.05,      0.00,      2.00,      0.00,      0.00,      0.00
       744,     44640,     22.08,      0.00,      1.50,      0.00,      0.00,      0.00
       745,     44700,     22.08,      0.00,      1.20,      0.00,      0.00,      0.00
       746,     44760,     22.08,      0.00,      0.70,      0.00,      0.00,      0.00
       747,     44820,     22.07,      0.00,      0.10,      0.00,      0.00,      0.00
       748,     44880,     22.05,      0.00,      0.30,      0.00,      0.00,      0.00
       749,     44940,     22.05,      0.00,      0.50,      0.00,      0.00,      0.00
       750,     45000,     22.03,      0.00,     -0.40,      0.00,      0.00,      0.00
       751,     45060,     22.02,      0.00,     -0.60,      0.00,      0.00,      0.00
       752,     45120,     22.01,      0.00,     -0.10,      0.00,      0.00,      0.00
       753,     45180,     21.98,      0.00,      0.10,      0.00,      0.00,      0.00
       754,     45240,     21.99,      0.00,      0.10,      0.00,      0.00,      0.00
       755,     45300,     21.92,      0.00,     -0.10,      0.00,      0.00,      0.00
       756,     45360,     21.96,      0.00,     -0.30,      0.00,      0.00,      0.00
       757,     45420,     21.95,      0.00,     -0.50,      0.00,      0.00,      0.00
       758,     45480,     21.95,      0.00,     -0.40,      0.00,      0.00,      0.00
       759,     45540,     21.92,      0.00,     -0.30,      0.00,      0.00,      0.00
       760,     45600,     21.91,      0.00,     -0.80,      0.00,      0.00,      0.00
       761,     45660,     21.90,      0.00,     -1.30,      0.00,      0.00,      0.00
       762,     45720,     21.91,      0.00,     -2.20,      0.00,      0.00,      0.00
       763,     45780,     21.88,      0.00,     -2.80,      0.00,      0.00,      0.00
       764,     45840,     21.88,      0.00,     -2.30,      0.00,      0.00,      0.00
       765,     45900,     21.86,      0.00,     -1.90,      0.00,      0.00,      0.00
       766,     45960,     21.85,      0.00,     -2.60,      0.00,      0.00,      0.00
       767,     46020,     21.84,      0.00,     -3.00,      0.00,      0.00,      0.00
       768,     46080,     21.82,      0.00,     -2.10,      0.00,      0.00,      0.00
       769,     46140,     21.82,      0.00,     -2.00,      0.00,      0.00,      0.00
       770,     46200,     21.82,      0.00,     -2.70,      0.00,      0.00,      0.00
       771,     46260,     21.79,      0.00,     -2.30,      0.00,      0.00,      0.00
       772,     46320,     21.81,      0.00,     -1.90,      0.00,      0.00,      0.00
       773,     46380,     21.78,      0.00,     -1.60,      0.00,      0.00,      0.00
       774,     46440,     21.76,      0.00,     -2.30,      0.00,      0.00,      0.00
       775,     46500,     21.77,      0.00,     -2.40,      0.00,      0.00,      0.00
       776,     46560,     21.74,      0.00,     -2.50,      0.00,      0.00,      0.00
       777,     46620,     21.77,      0.00,     -2.60,      0.00,      0.00,      0.00
       778,     46680,     21.75,      0.00,     -3.20,      0.00,      0.00,      0.00
       779,     46740,     21.74,      0.00,     -2.60,      0.00,      0.00,      0.00
       780,     46800,     21.73,      0.00,     -2.30,      0.00,      0.00,      0.00
       781,     46860,     21.72,      0.00,     -2.80,      0.00,      0.00,      0.00
       782,     46920,     21.70,      0.00,     -3.10,      0.00,      0.00,      0.00
       783,     46980,     21.71,      0.00,     -2.80,      0.00,      0.00,      0.00
       784,     47040,     21.70,      0.00,     -2.30,      0.00,      0.00,      0.00
       785,     47100,     21.70,      0.00,     -2.30,      0.00,      0.00,      0.00
       786,     47160,     21.69,      0.00,     -1.70,      0.00,      0.00,      0.00
       787,     47220,     21.68,      0.00,     -1.70,      0.00,      0.00,      0.00
       788,     47280,     21.68,      0.00,     -2.20,      0.00,      0.00,      0.00
       789,     47340,     21.70,      0.00,     -2.30,      0.00,      0.00,      0.00
       790,     47400,     21.68,      0.00,     -2.30,      0.00,      0.00,      0.00
       791,     47460,     21.66,      0.00,     -2.40,      0.00,      0.00,      0.00
       792,     47520,     21.69,      0.00,     -2.90,      0.00,      0.00,      0.00
       793,     47580,     21.66,      0.00,     -2.90,      0.00,      0.00,      0.00
       794,     47640,     21.66,      0.00,     -3.10,      0.00,      0.00,      0.00
       795,     47700,     21.66,      0.00,     -3.30,      0.00,      0.00,      0.00
       796,     47760,     21.66,      0.00,     -2.80,      0.00,      0.00,      0.00
       797,     47820,     21.67,      0.00,     -2.70,      0.00,      0.00,      0.00
       798,     47880,     21.67,      0.00,     -3.30,      0.00,      0.00,      0.00
       799,     47940,     21.66,      0.00,     -3.20,      0.00,      0.00,      0.00
       800,     48000,     21.63,      0.00,     -2.40,      0.00,      0.00,      0.00
       801,     48060,     21.63,      0.00,     -1.80,      0.00,      0.00,      0.00
       802,     48120,     21.62,      0.00,     -1.70,      0.00,      0.00,      0.00
       803,     48180,     21.59,      0.00,     -1.70,      0.00,      0.00,      0.00
       804,     48240,     21.57,      0.00,     -1.60,      0.00,      0.00,      0.00
       805,     48300,     21.55,      0.00,     -1.40,      0.00,      0.00,      0.00
       806,     48360,     21.53,      0.00,     -1.50,      0.00,      0.00,      0.00
       807,     48420,     21.51,      0.00,     -2.30,      0.00,      0.00,      0.00
       808,     48480,     21.52,      0.00,     -2.50,      0.00,      0.00,      0.00
       809,     48540,     21.51,      0.00,     -2.40,      0.00,      0.00,      0.00
       810,     48600,     21.49,      0.00,     -2.20,      0.00,      0.00,      0.00
       811,     48660,     21.50,      0.00,     -3.10,      0.00,      0.00,      0.00
       812,     48720,     21.49,      0.00,     -4.00,      0.00,      0.00,      0.00
       813,     48780,     21.49,      0.00,     -3.30,      0.00,      0.00,      0.00
       814,     48840,     21.47,      0.00,     -2.70,      0.00,      0.00,      0.00
       815,     48900,     21.46,      0.00,     -3.30,      0.00,      0.00,      0.00
       816,     48960,     21.43,      0.00,     -3.80,      0.00,      0.00,      0.00
       817,     49020,     21.43,      0.00,     -3.10,      0.00,      0.00,      0.00
       818,     49080,     21.43,      0.00,     -2.30,      0.00,      0.00,      0.00
       819,     49140,     21.44,      0.00,     -2.10,      0.00,      0.00,      0.00
       820,     49200,     21.43,      0.00,     -1.90,      0.00,      0.00,      0.00
       821,     49260,     21.43,      0.00,     -1.60,      0.00,      0.00,      0.00
       822,     49320,     21.41,      0.00,     -1.40,      0.00,      0.00,      0.00
       823,     49380,     21.40,      0.00,     -1.40,      0.00,      0.00,      0.00
       824,     49440,     21.37,      0.00,     -2.30,      0.00,      0.00,      0.00
       825,     49500,     21.39,      0.00,     -2.80,      0.00,      0.00,      0.00
       826,     49560,     21.36,      0.00,     -3.10,      0.00,      0.00,      0.00
       827,     49620,     21.37,      0.00,     -3.00,      0.00,      0.00,      0.00
       828,     49680,     21.33,      0.00,     -3.40,      0.00,      0.00,      0.00
       829,     49740,     21.34,      0.00,     -3.50,      0.00,      0.00,      0.00
       830,     49800,     21.31,      0.00,     -3.70,      0.00,      0.00,      0.00
       831,     49860,     21.32,      0.00,     -3.00,      0.00,      0.00,      0.00
       832,     49920,     21.30,      0.00,     -2.60,      0.00,      0.00,      0.00
       833,     49980,     21.29,      0.00,     -3.30,      0.00,      0.00,      0.00
       834,     50040,     21.27,      0.00,     -3.30,      0.00,      0.00,      0.00
       835,     50100,     21.27,      0.00,     -2.90,      0.00,      0.00,      0.00
       836,     50160,     21.27,      0.00,     -2.50,      0.00,      0.00,      0.00
       837,     50220,     21.27,      0.00,     -1.70,      0.00,      0.00,      0.00
       838,     50280,     21.23,      0.00,     -1.20,      0.00,      0.00,      0.00
       839,     50340,     21.24,      0.00,     -1.50,      0.00,      0.00,      0.00
       840,     50400,     21.21,      0.00,     -1.40,      0.00,      0.00,      0.00
       841,     50460,     21.23,      0.00,     -1.60,      0.00,      0.00,      0.00
       842,     50520,     21.20,      0.00,     -1.60,      0.00,      0.00,      0.00
       843,     50580,     21.20,      0.00,     -2.30,      0.00,      0.00,      0.00
       844,     50640,     21.17,      0.00,     -2.70,      0.00,      0.00,      0.00
       845,     50700,     21.17,      0.00,     -2.60,      0.00,      0.00,      0.00
       846,     50760,     21.16,      0.00,     -2.60,      0.00,      0.00,      0.00
       847,     50820,     21.14,      0.00,     -3.20,      0.00,      0.00,      0.00
       848,     50880,     21.14,      0.00,     -2.70,      0.00,      0.00,      0.00
       849,     50940,     21.13,      0.00,     -2.80,      0.00,      0.00,      0.00
       850,     51000,     21.12,      0.00,     -3.50,      0.00,      0.00,      0.00
       851,     51060,     21.11,      0.00,     -3.80,      0.00,      0.00,      0.00
       852,     51120,     21.10,      0.00,     -3.30,      0.00,      0.00,      0.00
       853,     51180,     21.07,      0.00,     -3.00,      0.00,      0.00,      0.00
       854,     51240,     21.09,      0.00,     -3.30,      0.00,      0.00,      0.00
       855,     51300,     21.09,      0.00,     -3.10,      0.00,      0.00,      0.00
       856,     51360,     21.12,      0.00,     -2.90,      0.00,      0.00,      0.00
       857,     51420,     21.05,      0.00,     -2.50,      0.00,      0.00,      0.00
       858,     51480,     21.04,      0.00,     -2.30,      0.00,      0.00,      0.00
       859,     51540,     21.03,      0.00,     -2.70,      0.00,      0.00,      0.00
       860,     51600,     21.00,      0.00,     -2.80,      0.00,      0.00,      0.00
       861,     51660,     21.00,      0.00,     -3.40,      0.00,      0.00,      0.00
       862,     51720,     20.99,      0.00,     -3.30,      0.00,      0.00,      0.00
       863,     51780,     21.00,      0.00,     -2.50,      0.00,      0.00,      0.00
       864,     51840,     20.97,      0.00,     -2.30,      0.00,      0.00,      0.00
       865,     51900,     20.97,      0.00,     -2.90,      0.00,      0.00,      0.00
       866,     51960,     20.97,      0.00,     -3.50,      0.00,      0.00,      0.00
       867,     52020,     20.95,      0.00,     -3.10,      0.00,      0.00,      0.00
       868,     52080,     20.93,      0.00,     -2.50,      0.00,      0.00,      0.00
       869,     52140,     20.94,      0.00,     -1.40,      0.00,      0.00,      0.00
       870,     52200,     20.95,      0.00,      0.50,      0.00,      0.00,      0.00
       871,     52260,     20.97,      0.00,      3.10,      0.00,      0.00,      0.00
       872,     52320,     20.99,      0.00,      6.60,      0.00,      0.00,      0.00
       873,     52380,     21.02,      0.00,     10.70,      0.00,      0.00,      0.00
       874,     52440,     21.06,      0.00,     15.90,      0.00,      0.00,      0.00
       875,     52500,     21.12,      0.00,     21.80,      0.00,      0.00,      0.00
       876,     52560,     21.17,      0.00,     27.70,      0.00,      0.00,      0.00
       877,     52620,     21.27,      0.00,     34.50,      0.00,      0.00,      0.00
       878,     52680,     21.42,      0.00,     41.90,      0.00,      0.00,      0.00
       879,     52740,     21.60,      0.00,     49.30,      0.00,      0.00,      0.00
       880,     52800,     21.87,      0.00,     52.60,      0.00,      0.00,      0.00
       881,     52860,     22.14,      0.00,     57.10,      0.00,      0.00,      0.00
       882,     52920,     22.44,      0.00,     62.90,      0.00,      0.00,      0.00
       883,     52980,     22.77,      0.00,     68.60,      0.00,      0.00,      0.00
       884,     53040,     23.12,      0.00,     70.90,      0.00,      0.00,      0.00
       885,     53100,     23.48,      0.00,     73.90,      0.00,      0.00,      0.00
       886,     53160,     23.95,      0.00,     78.50,      0.00,      0.00,      0.00
       887,     53220,     24.52,      0.00,     84.00,      0.00,      0.00,      0.00
       888,     53280,     25.18,      0.00,     88.60,      0.00,      0.00,      0.00
       889,     53340,     26.34,      0.00,     97.00,      0.00,      0.00,      0.00
       890,     53400,     27.52,      0.00,    107.20,      0.00,      0.00,      0.00
       891,     53460,     28.65,      0.00,    111.60,      0.00,      0.00,      0.00
       892,     53520,     29.72,      0.00,    115.90,      0.00,      0.00,      0.00
       893,     53580,     30.94,      0.00,    121.30,      0.00,      0.00,      0.00
       894,     53640,     32.39,      0.00,    125.20,      0.00,      0.00,      0.00
       895,     53700,     34.19,      0.00,    111.90,      0.00,      0.00,      0.00
       896,     53760,     35.32,      0.00,    129.40,      0.00,      0.00,      0.00
       897,     53820,     35.67,      0.00,    150.30,      0.00,      0.00,      0.00
       898,     53880,     35.89,      0.00,    164.30,      0.00,      0.00,      0.00
       899,     53940,     36.09,      0.00,    175.10,      0.00,      0.00,      0.00
       900,     54000,     36.28,      0.00,    185.00,      0.00,      0.00,      0.00
       901,     54060,     36.47,      0.00,    193.60,      0.00,      0.00,      0.00
       902,     54120,     36.67,      0.00,    202.30,      0.00,      0.00,      0.00
       903,     54180,     36.86,      0.00,    210.50,      0.00,      0.00,      0.00
       904,     54240,     37.05,      0.00,    218.60,      0.00,      0.00,      0.00
       905,     54300,     37.23,      0.00,    226.70,      0.00,      0.00,      0.00
       906,     54360,     37.42,      0.00,    234.00,      0.00,      0.00,      0.00
       907,     54420,     37.60,      0.00,    241.30,      0.00,      0.00,      0.00
       908,     54480,     37.78,      0.00,    248.20,      0.00,      0.00,      0.00
       909,     54540,     37.92,      0.00,    254.80,      0.00,      0.00,      0.00
       910,     54600,     38.08,      0.00,    261.60,      0.00,      0.00,      0.00
       911,     54660,     38.24,      0.00,    267.90,      0.00,      0.00,      0.00
